city,state,population,latitude,longitude,town_matches,state_matches,city_matches,country_matches
Branchville,NJ,791,41.147,-74.749,2,0,0,0
Wallace,ID,791,47.473,-115.922,5,0,0,0
West Bend,IA,791,42.96,-94.446,1,0,0,0
Ellington,MO,790,37.236,-90.972,1,0,0,0
Frankford,DE,790,38.521,-75.234,2,0,0,0
Milltown,IN,790,38.342,-86.275,2,0,0,0
Pearl City,IL,790,42.266,-89.827,1,0,0,0
St Joseph,TN,790,35.033,-87.502,6,0,0,0
Van Buren,IN,790,40.616,-85.504,5,0,0,0
Garrison,TX,789,31.826,-94.494,4,0,0,0
Marion,MI,789,44.1,-85.141,18,0,0,0
Marshallville,OH,789,40.9,-81.733,1,0,0,0
Newton,UT,789,41.861,-111.991,11,0,0,0
Bowman,SC,788,33.348,-80.684,2,0,0,0
Damascus,VA,788,36.633,-81.789,2,0,1,0
Industry,ME,788,44.741,-70.047,4,0,0,0
Oklahoma,PA,788,40.582,-79.578,0,1,0,0
Orleans,VT,788,44.809,-72.2,4,0,1,0
Pembroke,ME,788,44.968,-67.2,6,0,2,0
Hugo,CO,787,39.136,-103.473,2,0,0,0
Candor,NY,786,42.228,-76.337,1,0,0,0
Escalante,UT,786,37.762,-111.605,0,0,1,0
Melbourne,IA,786,41.942,-93.103,3,0,1,0
Oakley,ID,786,42.242,-113.883,4,0,1,0
Owensville,OH,786,39.124,-84.137,2,0,0,0
West Salem,IL,786,38.52,-88.009,2,0,0,0
Scotland,SD,785,43.148,-97.72,3,0,0,0
Union,CT,785,41.995,-72.158,15,0,0,0
Coalmont,TN,784,35.344,-85.714,1,0,0,0
Gibbon,MN,784,44.535,-94.524,1,0,0,0
Underwood,ND,784,47.455,-101.142,2,0,0,0
Waverly,MO,784,39.207,-93.518,12,0,0,0
Argyle,WI,783,42.701,-89.866,5,0,1,0
Ashland,KS,783,37.187,-99.77,16,0,0,0
Darby,MT,783,46.023,-114.18,1,0,0,0
Eldon,IA,783,40.918,-92.218,1,0,0,0
Manchester,VT,783,43.16,-73.067,18,0,1,0
Dover,MN,782,43.97,-92.134,15,0,1,0
Perryville,KY,782,37.649,-84.952,3,0,0,0
Raymond,MN,782,45.018,-95.236,10,0,0,0
Rutledge,PA,782,39.901,-75.327,5,0,0,0
Bethany,WV,781,40.205,-80.562,6,0,0,0
Bruce,WI,781,45.458,-91.273,2,0,0,0
Syracuse,OH,781,38.998,-81.966,6,0,0,0
Mayfield,NY,780,43.102,-74.266,5,0,0,0
Parma,MI,780,42.265,-84.549,3,0,2,0
Rankin,TX,780,31.225,-101.939,2,0,0,0
Warwick,MA,780,42.677,-72.341,5,0,2,0
Wild Rose,WI,780,44.179,-89.243,1,0,0,0
Central City,CO,779,39.796,-105.515,7,0,0,0
Brimfield,IL,778,40.838,-89.884,1,0,0,0
Coolidge,TX,778,31.751,-96.652,3,0,0,0
Milo,IA,778,41.289,-93.439,2,0,0,0
Newman,IL,778,39.797,-87.988,1,0,1,0
Russellville,MO,778,38.513,-92.439,6,0,0,0
Santa Clara,TX,778,29.574,-98.171,3,0,1,0
Webster,FL,778,28.611,-82.051,8,0,0,0
Cambria,WI,777,43.541,-89.111,1,0,0,0
Cassville,WI,777,42.715,-90.989,2,0,0,0
Marshall,NC,777,35.798,-82.681,10,0,0,0
Americus,KS,776,38.506,-96.261,1,0,0,0
Bearden,AR,776,33.728,-92.618,1,0,0,0
Springport,MI,776,42.378,-84.696,1,0,0,0
Buckley,MI,775,44.5,-85.672,2,0,0,0
Lakeview,AR,775,36.374,-92.539,9,0,0,0
Manilla,IA,775,41.892,-95.235,2,0,1,0
Wheatland,IA,775,41.833,-90.838,5,0,0,0
Castalia,OH,774,41.404,-82.801,2,0,0,0
Dunkirk,OH,774,40.788,-83.643,2,0,0,0
Earlville,NY,774,42.74,-75.544,2,0,0,0
Greenwood,ME,774,44.326,-70.666,12,0,0,0
Van Horne,IA,774,42.01,-92.09,1,0,0,0
Gary,WV,773,37.363,-81.536,3,0,0,0
Hamlet,IN,773,41.379,-86.583,2,0,0,0
Ludlow,VT,773,43.402,-72.699,6,0,1,0
Walnut Grove,AL,773,34.065,-86.287,4,0,0,0
Dayton,IA,772,42.262,-94.071,14,0,0,0
Dyer,AR,772,35.495,-94.138,2,0,0,0
Eagle Lake,ME,772,47.058,-68.642,3,0,0,0
Fairmount,GA,772,34.437,-84.7,3,0,0,0
Jefferson,SC,772,34.651,-80.384,14,0,0,0
Man,WV,772,37.744,-81.88,0,0,1,0
Alamo,GA,771,32.148,-82.78,4,0,0,0
Cheyenne,OK,771,35.614,-99.672,1,0,0,0
Everson,PA,771,40.09,-79.587,1,0,0,0
Greenwich,NJ,771,39.393,-75.376,5,0,0,0
Halifax,VT,771,42.781,-72.744,4,0,2,0
Lyndonville,NY,771,43.321,-78.389,1,0,0,0
Oak Ridge,TX,771,32.623,-96.249,6,0,0,0
Wisner,LA,771,31.98,-91.655,1,0,0,0
Folsom,LA,769,30.632,-90.196,3,0,0,0
Harlem,MT,769,48.532,-108.785,1,0,0,0
Piermont,NH,769,43.968,-72.003,1,0,0,0
Hardin,TX,768,30.149,-94.738,4,0,0,0
Carson,IA,766,41.236,-95.419,2,0,0,0
Orangeville,IL,766,42.466,-89.646,3,0,1,0
Wilson,AR,766,35.566,-90.042,9,0,0,0
Bainbridge,OH,765,39.226,-83.27,3,0,0,0
Chesapeake,OH,765,38.427,-82.456,2,0,0,0
Eldred,PA,765,41.956,-78.379,1,0,0,0
Rockland,WI,765,43.907,-90.917,3,0,0,0
Hurst,IL,764,37.837,-89.147,1,0,1,0
Lake View,SC,764,34.341,-79.166,9,0,0,0
Winslow,IN,764,38.383,-87.212,6,0,0,0
Alden,IA,763,42.51,-93.379,3,0,0,0
Livingston,IL,763,38.968,-89.765,10,0,2,0
Lyons,MI,763,42.987,-84.944,9,0,0,0
Redmond,UT,762,39.005,-111.867,2,0,0,0
Douglas,AL,761,34.169,-86.324,8,0,2,0
Gordon,PA,761,40.75,-76.34,5,0,0,0
Fair Haven,NY,760,43.322,-76.705,3,0,0,0
Albany,NH,759,43.97,-71.284,15,0,1,0
Dakota City,IA,759,42.724,-94.197,1,0,0,0
Fairfield,MT,759,47.615,-111.982,17,0,0,0
Madison,AR,759,35.019,-90.73,23,0,0,0
Raymond,IA,759,42.469,-92.23,10,0,0,0
Wakefield,VA,759,36.969,-76.988,5,0,1,0
Hanson,KY,758,37.417,-87.479,2,0,0,0
Pine Hill,AL,758,31.986,-87.588,1,0,0,0
Poplar,MT,758,48.11,-105.197,1,0,0,0
Rockford,IA,758,43.052,-92.948,7,0,0,0
Westbrook,MN,758,44.043,-95.437,3,0,0,0
Drayton,ND,757,48.562,-97.179,0,0,1,0
Hancock,MA,757,42.574,-73.3,9,0,0,0
Crofton,NE,756,42.732,-97.499,1,0,0,0
Brookfield,NH,755,43.561,-71.085,6,0,0,0
Elkton,SD,755,44.235,-96.479,7,0,0,0
Fincastle,VA,755,37.499,-79.876,1,0,0,0
Smithers,WV,754,38.176,-81.305,0,0,1,0
Bath,WV,753,39.625,-78.228,7,0,1,0
Burr Oak,MI,753,41.847,-85.324,1,0,0,0
Culbertson,MT,753,48.147,-104.515,1,0,0,0
Andover,ME,752,44.619,-70.759,13,0,0,0
Conway,NC,752,36.439,-77.229,8,0,0,0
Deshler,NE,752,40.14,-97.723,1,0,0,0
Dover,ID,752,48.258,-116.602,15,0,1,0
Lenox,GA,752,31.265,-83.468,3,0,0,0
Ridgeway,VA,752,36.578,-79.858,8,0,0,0
Theresa,NY,752,44.216,-75.796,1,0,1,0
Sharon Springs,KS,751,38.894,-101.751,1,0,0,0
Walnut Grove,MN,751,44.225,-95.469,4,0,0,0
Jeffersonville,VT,750,44.642,-72.827,6,0,0,0
St Clair,MN,750,44.082,-93.859,3,0,1,0
Tilden,IL,750,38.212,-89.684,1,0,0,0
Boyce,VA,749,39.093,-78.06,1,0,0,0
Clarkston,UT,749,41.921,-112.05,3,0,0,0
Estelline,SD,749,44.577,-96.901,1,0,0,0
Jennings,FL,749,30.598,-83.108,4,0,0,0
Marlow,NH,749,43.133,-72.217,1,0,0,0
Napoleon,ND,749,46.504,-99.768,3,0,0,0
Patterson,GA,749,31.385,-82.135,6,0,0,0
Lewisburg,KY,748,36.987,-86.95,4,0,0,0
Cleveland,MN,747,44.324,-93.835,15,0,0,0
Millersburg,KY,747,38.305,-84.143,6,0,0,0
Selma,IN,747,40.186,-85.274,4,0,0,0
Van Buren,MO,747,37.008,-91.011,5,0,0,0
Walnut,IA,747,41.488,-95.22,4,0,0,0
Woodridge,NY,747,41.723,-74.585,2,0,0,0
Greenville,FL,746,30.467,-83.635,16,0,1,0
Woodville,AL,746,34.629,-86.284,6,0,0,0
Bridgewater,PA,745,40.707,-80.301,9,0,1,0
Gainesville,MO,745,36.606,-92.425,5,0,0,0
Princeton,ME,745,45.177,-67.547,13,0,0,0
Whiting,IA,745,42.127,-96.151,5,0,0,0
Blythe,GA,744,33.301,-82.205,1,0,0,0
Crab Orchard,KY,744,37.462,-84.507,2,0,0,0
Hampton,MN,744,44.608,-93.002,13,0,0,0
Meriden,KS,744,39.19,-95.568,2,0,0,0
Gratz,PA,743,40.607,-76.716,1,0,0,0
Hardy,AR,743,36.319,-91.48,2,0,0,0
McLean,IL,743,40.316,-89.17,2,0,0,0
Rocky Hill,NJ,743,40.4,-74.639,1,0,0,0
Trenton,TX,743,33.43,-96.34,14,0,0,0
McGregor,IA,742,43.029,-91.186,2,0,0,0
Washington,LA,742,30.616,-92.06,25,1,1,0
Bloomington,WI,741,42.893,-90.926,5,0,0,0
Norris,SC,741,34.766,-82.753,2,0,0,0
Greensburg,KS,740,37.605,-99.293,4,0,0,0
Mountain View,OK,740,35.099,-98.75,6,0,0,0
Ray,ND,740,48.343,-103.162,1,0,0,0
Westmoreland,KS,740,39.394,-96.414,2,0,0,0
Oakland,IL,739,39.658,-88.027,15,0,0,0
Belgrade,MN,738,45.451,-95,3,0,1,0
Clarence,MO,738,39.743,-92.26,2,0,0,0
Colton,SD,738,43.788,-96.929,2,0,0,0
Minneola,KS,738,37.442,-100.013,1,0,0,0
Montrose,IA,738,40.527,-91.417,12,0,1,0
Vernon,MI,738,42.94,-84.03,11,0,2,0
Wellington,MO,738,39.142,-93.986,9,0,1,0
Corydon,KY,737,37.74,-87.707,2,0,0,0
Monticello,ME,737,46.326,-67.845,13,0,0,0
Valley View,TX,737,33.494,-97.153,2,0,0,0
Woodland Hills,KY,736,38.239,-85.53,1,0,0,0
Clay Center,NE,735,40.526,-98.055,2,0,0,0
Afton,OK,734,36.696,-94.958,4,0,0,0
Courtland,MN,734,44.27,-94.347,4,0,0,0
Alliance,NC,733,35.144,-76.808,2,0,0,0
Exeter,MO,733,36.671,-93.94,7,0,1,0
Hartford,IA,733,41.458,-93.405,12,0,1,0
Morrison,TN,733,35.605,-85.912,5,0,0,0
Adair,OK,732,36.437,-95.273,1,0,0,0
Axtell,NE,732,40.48,-99.129,1,0,0,0
Cleveland,NY,732,43.24,-75.884,15,0,0,0
Vernon,FL,732,30.613,-85.701,11,0,2,0
Addison,WV,731,38.478,-80.405,8,0,0,0
Redfield,IA,731,41.591,-94.196,3,0,0,0
Williamsburg,CO,731,38.384,-105.171,8,0,0,0
Frankfort,KS,730,39.704,-96.418,8,0,1,0
Conway,MO,729,37.507,-92.831,8,0,0,0
Ogden,IL,729,40.115,-87.956,4,0,0,0
Perrysville,OH,729,40.658,-82.314,1,0,0,0
Tyrone,OK,729,36.956,-101.068,2,0,0,0
Como,TX,728,33.06,-95.476,2,0,1,0
Hedrick,IA,728,41.171,-92.308,1,0,0,0
Lake Park,MN,728,46.884,-96.099,4,0,0,0
Mannsville,OK,728,34.183,-96.895,1,0,0,0
Blair,OK,727,34.78,-99.333,2,0,0,0
Bucklin,KS,727,37.549,-99.634,1,0,0,0
Hamden,OH,727,39.16,-82.524,1,0,0,0
Lexington,AL,727,34.959,-87.373,17,0,0,0
Shelby,IA,727,41.508,-95.45,7,0,0,0
Coleman,WI,726,45.071,-88.039,4,0,0,0
Greenwood,MN,726,44.905,-93.55,12,0,0,0
Calhoun,KY,725,37.541,-87.259,4,0,0,0
Garber,OK,725,36.437,-97.581,1,0,0,0
Grand Junction,IA,725,42.033,-94.237,2,0,0,0
Kiowa,CO,725,39.344,-104.457,2,0,0,0
Elizabeth,WV,724,39.062,-81.397,7,0,0,0
Fairplay,CO,724,39.224,-105.994,1,0,0,0
Lanesboro,MN,724,43.718,-91.972,2,0,0,0
Rio Grande,OH,724,38.881,-82.379,0,0,3,0
Ellenboro,NC,723,35.331,-81.761,1,0,0,0
Heath,MA,723,42.688,-72.818,3,0,0,0
Loretto,KY,723,37.642,-85.393,3,0,6,0
Morrison,OK,723,36.291,-97.035,5,0,0,0
Cascade,WI,722,43.661,-88.009,4,0,0,0
Essex,IA,722,40.833,-95.304,5,0,1,0
Kingston,GA,722,34.232,-84.944,13,0,3,0
Milford,TX,722,32.122,-96.95,18,0,0,0
Oxford,IA,722,41.723,-91.791,20,0,1,0
Salem,KY,722,37.265,-88.241,17,0,1,0
Swansea,SC,722,33.74,-81.104,2,0,0,0
Junction City,OH,721,39.722,-82.3,9,0,0,0
Crab Orchard,TN,720,35.906,-84.884,2,0,0,0
Philo,OH,720,39.861,-81.91,1,0,0,0
Roscoe,PA,720,40.078,-79.864,5,0,0,0
Wellsburg,IA,720,42.434,-92.927,2,0,0,0
Wrightstown,NJ,720,40.034,-74.623,1,0,0,0
Spencer,NY,719,42.214,-76.499,12,0,0,0
Bertrand,MO,718,36.908,-89.453,1,0,0,0
Cedar Grove,WV,718,38.222,-81.438,3,0,0,0
Oxford,NE,718,40.253,-99.633,20,0,1,0
Piedmont,WV,718,39.478,-79.047,5,0,0,0
Stockbridge,VT,718,43.757,-72.747,4,0,0,0
Wilton,ND,718,47.158,-100.786,8,0,0,0
Elgin,NE,717,41.983,-98.083,11,0,1,0
Merrill,IA,717,42.721,-96.252,4,0,0,0
Rock Island,OK,717,35.185,-94.483,2,0,0,0
Alma,WI,716,44.335,-91.916,9,0,1,0
Earlville,IA,716,42.483,-91.27,2,0,0,0
Haileyville,OK,716,34.854,-95.579,1,0,0,0
Bethlehem,GA,715,33.936,-83.71,5,0,1,0
Horseshoe Bend,ID,715,43.914,-116.201,1,0,0,0
Oakville,WA,715,46.84,-123.235,1,0,1,0
Bardwell,KY,714,36.874,-89.009,1,0,0,0
Fountain City,IN,714,39.955,-84.919,1,0,0,0
Blairstown,IA,713,41.906,-92.082,2,0,0,0
Hazleton,IA,713,42.619,-91.906,5,0,0,0
Atlanta,IN,712,40.213,-86.027,7,0,0,0
Climax,MI,712,42.238,-85.336,3,0,0,0
Hatton,ND,712,47.637,-97.459,1,0,1,0
Pikeville,NC,712,35.498,-77.987,2,0,0,0
Russia,OH,712,40.231,-84.408,0,0,0,1
Savoy,TX,712,33.599,-96.366,2,0,0,0
Washingtonville,OH,712,40.896,-80.768,2,0,0,0
Branford,FL,711,29.962,-82.926,1,0,0,0
Darlington,IN,711,40.107,-86.777,4,0,1,0
Deerfield,KS,711,37.982,-101.133,7,0,0,0
Freedom,ME,711,44.497,-69.35,3,0,0,0
Kansas,OK,711,36.206,-94.789,2,1,0,0
Linden,IN,711,40.189,-86.903,14,0,1,0
Ventura,IA,711,43.129,-93.466,1,0,0,0
Copan,OK,710,36.901,-95.925,0,0,1,0
Karlstad,MN,710,48.578,-96.516,0,0,1,0
Powers,OR,710,42.886,-124.073,1,0,0,0
Shelby,NE,710,41.194,-97.426,7,0,0,0
Athol,ID,709,47.945,-116.708,2,0,0,0
Bertrand,NE,709,40.526,-99.632,1,0,0,0
Mercer,ME,709,44.664,-69.909,3,0,0,0
Enterprise,KS,708,38.902,-97.116,4,0,0,0
Fremont,IA,708,41.213,-92.434,8,0,0,0
Alton,MO,707,36.691,-91.392,8,0,0,0
Delta,PA,707,39.727,-76.327,7,0,1,0
Stratford,IA,707,42.269,-93.927,7,0,4,0
Nevada,OH,706,40.819,-83.131,3,1,0,0
Patoka,IN,706,38.402,-87.587,1,0,0,0
Salisbury,PA,706,39.753,-79.084,7,0,1,0
Tatum,NM,706,33.255,-103.311,2,0,0,0
Weston,OR,706,45.816,-118.426,12,0,0,0
Algoma,MS,705,34.179,-89.039,1,0,0,0
Almena,WI,705,45.415,-92.038,1,0,0,0
Hillcrest,TX,705,29.392,-95.223,1,0,0,0
Queenstown,MD,705,38.986,-76.169,0,0,2,0
Avon,IL,704,40.662,-90.435,10,0,1,0
Detroit,TX,704,33.66,-95.266,5,0,0,0
Miller,MO,704,37.215,-93.841,2,0,0,0
Upton,KY,704,37.459,-85.9,3,0,0,0
Walnut,MS,704,34.95,-88.924,4,0,0,0
Glasgow,WV,703,38.212,-81.421,6,0,1,0
Auburndale,WI,702,44.627,-90.014,1,0,0,0
Catawba,NC,702,35.706,-81.067,2,0,0,0
Colfax,IN,702,40.194,-86.667,7,0,0,0
Matamoras,OH,702,39.518,-81.073,1,0,0,0
Battle Creek,IA,700,42.317,-95.6,2,0,0,0
Lakeside,IA,700,42.619,-95.174,5,0,0,0
McClure,OH,700,41.371,-83.941,2,0,0,0
White Hall,WV,700,39.422,-80.186,9,0,0,0
Bancroft,IA,699,43.293,-94.217,7,0,0,0
Wall,SD,699,43.992,-102.243,2,0,0,0
Weir,TX,699,30.678,-97.59,2,0,0,0
Grandview,IN,698,37.936,-86.983,6,0,0,0
Hoffman,MN,698,45.834,-95.788,3,0,0,0
Prospect,ME,698,44.55,-68.896,4,0,0,0
Rupert,VT,698,43.264,-73.191,2,0,0,0
Urania,LA,698,31.863,-92.291,0,0,1,0
Pocahontas,IL,697,38.824,-89.539,4,0,0,0
Brownstown,PA,696,40.333,-78.937,3,0,0,0
Nicholson,PA,696,41.628,-75.789,1,0,0,0
Oneida,IL,696,41.072,-90.225,4,0,0,0
Bogue,NC,695,34.692,-77.028,1,0,1,0
Parker,PA,695,41.091,-79.685,7,0,0,0
Burnside,KY,694,37.01,-84.65,1,0,0,0
Clyde,KS,694,39.592,-97.4,5,0,0,0
Duncan,AZ,694,32.75,-109.088,4,0,1,0
Elizabeth,IL,694,42.317,-90.218,7,0,0,0
Florida,MA,694,42.676,-73.029,3,1,3,0
Quitman,AR,694,35.382,-92.214,4,0,0,0
Sheridan,MT,694,45.459,-112.195,9,0,0,0
Webster,WI,694,45.88,-92.363,8,0,0,0
Washington,NJ,693,39.687,-74.59,25,1,1,0
Black Creek,NC,692,35.637,-77.933,1,0,0,0
Sheridan,MI,692,43.207,-85.074,9,0,0,0
Sycamore,GA,692,31.67,-83.635,4,0,0,0
Burke,TX,691,31.237,-94.764,3,0,1,0
Lawrenceville,PA,691,41.996,-77.13,3,0,0,0
San Felipe,TX,691,29.795,-96.106,0,0,6,0
Barton,VT,690,44.752,-72.172,1,0,0,0
Brownstown,IL,690,38.994,-88.955,3,0,0,0
Columbia,AL,690,31.295,-85.11,13,0,1,1
Hanover,KS,690,39.893,-96.876,10,0,2,0
New Harmony,IN,690,38.129,-87.933,1,0,0,0
Farmersville,IL,689,39.443,-89.652,3,0,0,0
Fremont,WI,689,44.26,-88.87,8,0,0,0
Madison,KS,689,38.134,-96.137,23,0,0,0
Tampico,IL,689,41.631,-89.785,0,0,1,0
Ridgeville,IN,688,40.292,-85.029,2,0,0,0
Walker,IA,688,42.288,-91.781,4,0,0,0
Coldwater,KS,687,37.267,-99.323,3,0,0,0
Howard,PA,687,41.013,-77.657,3,0,0,0
Reading,VT,687,43.499,-72.594,8,0,1,0
Hills,MN,686,43.525,-96.358,1,0,0,0
Waterville,VT,686,44.708,-72.756,7,0,0,0
Canton,KS,685,38.386,-97.43,16,0,0,0
Carey,ID,685,43.31,-113.941,4,0,0,0
Elgin,IA,685,42.955,-91.636,11,0,1,0
Springer,OK,685,34.296,-97.117,1,0,0,0
Bainbridge,IN,684,39.761,-86.811,3,0,0,0
Murray,IA,684,41.041,-93.949,3,0,1,0
Spencer,OH,684,41.097,-82.123,12,0,0,0
Adams,MN,683,43.565,-92.719,7,0,0,0
Hanna,WY,683,41.87,-106.56,3,0,1,0
Lakota,ND,683,48.043,-98.347,1,0,0,0
Racine,OH,683,38.969,-81.912,2,0,0,0
Greenbush,MN,682,48.7,-96.184,1,0,0,0
Sheffield,VT,682,44.646,-72.127,5,0,1,0
Amity,AR,681,34.266,-93.463,3,0,0,0
Pisgah,AL,681,34.684,-85.846,1,0,0,0
Sligo,PA,681,41.11,-79.5,0,0,1,0
Williamson,GA,681,33.18,-84.363,3,0,0,0
Knoxville,PA,680,41.959,-77.437,4,0,0,0
Dublin,IN,679,39.813,-85.205,8,0,1,0
Wellston,OK,679,35.686,-97.063,2,0,0,0
Amherst,TX,678,34.012,-102.415,7,0,1,0
Bradford,AR,678,35.422,-91.456,7,0,1,0
Etna,CA,678,41.458,-122.896,2,0,0,0
Haviland,KS,678,37.618,-99.105,1,0,0,0
Kirkwood,IL,678,40.868,-90.749,1,0,0,0
Roxbury,VT,678,44.07,-72.726,4,0,0,0
Stanton,IA,678,40.981,-95.103,7,0,0,0
Stockbridge,WI,678,44.068,-88.31,4,0,0,0
Harmony,IN,677,39.534,-87.073,5,0,0,0
Shoals,IN,677,38.666,-86.793,1,0,0,0
Superior,WI,677,46.653,-92.109,8,0,0,0
Bradford,IL,676,41.177,-89.658,7,0,1,0
Ellendale,MN,676,43.872,-93.297,2,0,0,0
Fontanelle,IA,676,41.29,-94.56,0,0,1,0
Gaston,OR,676,45.436,-123.144,3,0,0,0
Rockport,AR,676,34.407,-92.81,6,0,0,0
Sedalia,NC,676,36.077,-79.62,1,0,0,0
Viola,WI,676,43.507,-90.673,5,0,0,0
Alpha,IL,675,41.192,-90.381,3,0,0,0
Campobello,SC,675,35.126,-82.149,0,0,1,0
Freeport,MN,675,45.663,-94.689,8,0,0,0
Lancaster,MO,675,40.526,-92.532,12,0,1,0
Spring Valley,KY,675,38.297,-85.61,5,0,0,0
Midvale,OH,673,40.436,-81.37,2,0,0,0
Otis,ME,673,44.709,-68.474,3,0,0,0
Preston,MD,673,38.71,-75.908,7,0,1,0
Scio,OH,673,40.399,-81.088,1,0,1,0
Washington,OK,673,35.054,-97.492,25,1,1,0
Danville,WV,672,38.08,-81.834,13,0,0,0
Savona,NY,672,42.283,-77.224,0,0,1,0
Wheaton,MO,672,36.762,-94.057,3,0,0,0
Agency,MO,671,39.659,-94.75,1,0,0,0
Cordova,IL,671,41.677,-90.321,4,0,0,0
New Florence,PA,671,40.379,-79.075,1,0,0,0
Deer Lake,PA,670,40.621,-76.057,0,0,1,0
Kansas,IL,670,39.554,-87.939,2,1,0,0
Wickliffe,KY,670,36.966,-89.082,1,0,0,0
Beaumont,MS,669,31.168,-88.928,2,0,3,0
Leon,KS,669,37.69,-96.784,3,0,3,0
Middleburg,VA,669,38.971,-77.74,2,0,0,0
Valleyview,OH,669,39.964,-83.072,2,0,0,0
Fonda,NY,668,42.953,-74.373,1,0,0,0
Sterling,OK,668,34.75,-98.173,8,0,1,0
Watson,IL,668,39.026,-88.568,3,0,0,0
Windsor,IL,668,41.202,-90.444,16,0,3,0
Blaine,ME,667,46.488,-67.818,5,0,1,0
Deer Creek,IL,667,40.629,-89.331,2,0,0,0
Rock Creek,OH,667,41.66,-80.854,1,0,0,0
Ryan,OK,667,34.021,-97.954,1,0,0,0
Victory,NY,666,43.092,-73.592,1,0,0,0
Altus,AR,665,35.446,-93.764,1,0,0,0
Leighton,AL,665,34.699,-87.529,3,0,0,0
McLean,TX,665,35.232,-100.6,2,0,0,0
Perry,MO,665,39.434,-91.662,13,0,0,0
Steele,ND,665,46.856,-99.917,2,0,0,0
Charleston,TN,664,35.286,-84.761,9,0,0,0
Findlay,IL,664,39.522,-88.755,1,0,0,0
Gates,TN,664,35.84,-89.408,1,0,0,0
La Belle,MO,664,40.116,-91.915,1,0,0,0
Rosedale,LA,664,30.443,-91.46,3,0,0,0
Cedarville,IL,663,42.376,-89.636,2,0,0,0
Gould,AR,663,33.987,-91.564,1,0,0,0
Merrill,MI,663,43.409,-84.335,4,0,0,0
Eureka,UT,662,39.959,-112.115,8,0,0,0
Mechanicsburg,IL,662,39.798,-89.413,2,0,0,0
Stratford,NH,662,44.714,-71.511,7,0,4,0
Dongola,IL,661,37.357,-89.165,0,0,1,0
Mounds,IL,661,37.116,-89.203,1,0,0,0
New Hope,TX,661,33.212,-96.56,4,0,0,0
Oakfield,ME,661,46.081,-68.104,2,0,0,0
White,GA,661,34.282,-84.747,2,0,0,0
Whitewater,KS,661,37.963,-97.146,3,0,0,0
Auburn,PA,660,40.595,-76.097,16,0,0,0
Knoxville,AR,660,35.378,-93.362,4,0,0,0
Addison,AL,659,34.203,-87.178,8,0,0,0
Columbia,NH,659,44.829,-71.498,13,0,1,1
Wadley,AL,659,33.123,-85.569,1,0,0,0
Elwood,NE,658,40.59,-99.862,4,0,0,0
Jefferson,PA,658,39.816,-76.841,14,0,0,0
Lynch,KY,658,36.964,-82.914,1,0,0,0
Middleton,TN,658,35.062,-88.89,4,0,0,0
Sullivan,NH,658,43.019,-72.214,5,0,0,0
Waterville,KS,658,39.692,-96.747,7,0,0,0
Lacona,NY,657,43.643,-76.066,1,0,0,0
Kingstown,NC,656,35.362,-81.62,0,0,1,0
New Berlin,TX,656,29.462,-98.101,4,0,0,0
Stratton,CO,656,39.303,-102.604,3,0,0,0
Dexter,GA,655,32.433,-83.059,8,0,0,0
Brooksville,KY,654,38.679,-84.067,4,0,0,0
Elmwood,NE,654,40.843,-96.295,3,0,0,0
Barlow,KY,653,37.051,-89.045,1,0,0,0
Crofton,KY,653,37.048,-87.483,1,0,0,0
La Prairie,MN,653,47.23,-93.491,1,0,1,0
Scranton,KS,653,38.778,-95.741,5,0,0,0
West Union,WV,653,39.296,-80.775,4,0,0,0
Walnut Grove,MO,652,37.411,-93.548,4,0,0,0
Langdon,NH,651,43.177,-72.387,2,0,0,0
Rushville,NY,651,42.761,-77.227,5,0,0,0
Sullivan,WI,651,43.012,-88.595,5,0,0,0
Abbot,ME,650,45.194,-69.475,1,0,0,0
Cleveland,MO,650,38.678,-94.6,15,0,0,0
Alexandria,SD,649,43.654,-97.78,12,0,4,0
Baileyton,AL,649,34.261,-86.609,1,0,0,0
Brooklyn,IL,649,38.654,-90.168,6,0,0,0
Firth,NE,649,40.534,-96.606,1,0,2,0
Sherman,NY,649,42.159,-79.594,6,0,0,0
Fairfax,MO,648,40.34,-95.392,9,0,0,0
Friendship,WI,648,43.972,-89.82,4,0,0,0
Golden,IL,648,40.11,-91.019,2,0,0,0
Hatley,WI,648,44.886,-89.337,1,0,0,0
Peru,NE,648,40.479,-95.731,6,0,0,1
Scranton,SC,648,33.917,-79.744,5,0,0,0
Monroe,OR,647,44.317,-123.299,21,0,1,0
Mound City,KS,647,38.14,-94.821,3,0,0,0
Oldenburg,IN,647,39.339,-85.205,0,0,1,0
Sugar Hill,NH,647,44.214,-71.799,1,0,0,0
Butler,KY,646,38.787,-84.371,11,0,0,0
Loretto,MN,646,45.055,-93.635,3,0,6,0
Mullan,ID,646,47.469,-115.796,1,0,0,0
Potosi,WI,646,42.686,-90.707,1,0,1,0
Sandy Creek,NY,646,43.643,-76.086,1,0,0,0
Grafton,VT,645,43.185,-72.619,9,0,1,0
Pineville,WV,645,37.583,-81.536,5,0,0,0
Savoy,MA,645,42.594,-73.018,2,0,0,0
Lott,TX,644,31.206,-97.034,0,0,1,0
Lone Oak,TX,643,32.996,-95.941,1,0,0,0
Coleman,FL,642,28.801,-82.07,4,0,0,0
Greendale,MO,642,38.694,-90.312,2,0,0,0
Holcomb,MO,642,36.401,-90.025,1,0,0,0
